,user,email_size,attachments,recipients,working_day_emails,address_count,weekend_emails,insider,working_day_files,weekend_files,doc,exe,jpg,pdf,txt,zip,weekend_device,weekday_device,weekday_http,weekend_http,url_shortened,black_domains,tld_am,tld_co,tld_com,tld_eu,tld_fm,tld_gov,tld_li,tld_me,tld_net,tld_org,tld_ph,tld_tv,tld_uk,tld_us,role,functional_unit,department,team
536,ABH0663,30066.717101333863,0.6611586701174597,1.6326896277125225,14.517341040462428,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,0.0,1.6265822784810129,1.0,0.0,24.63005780346821,0.0,0.0,2.421641791044776,0.0,1.0,1.876,1.6865671641791045,1.0,0.0,1.1666666666666667,1.0,11,3,3,4
537,SAT0194,29958.811777359504,0.405216456036569,1.6421080935735413,10.748554913294798,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114.0,0.0,0.0,0.0,6.914383561643835,0.0,98.26300578034682,1.4615384615384617,2.0288461538461537,4.645756457564576,0.0,2.2434210526315788,1.5816326530612246,3.9768976897689767,0.0,1.0,1.0,1.493421052631579,21,6,1,-1
538,KLM0639,30030.823154362417,0.0,1.6604026845637585,8.68804664723032,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,23.91594202898551,0.0,0.0,0.0,0.0,0.0,1.896551724137931,3.6582278481012658,1.0,0.0,1.4142857142857144,0.0,6,5,3,3
539,ELH0960,29760.363447251115,0.6032689450222882,1.6469539375928677,9.753623188405795,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,8.641618497109826,0.0,0.0,1.580188679245283,0.0,0.0,1.0465116279069768,1.1571428571428573,0.0,0.0,1.0,0.0,3,3,3,6
540,GHL0460,30228.652289316524,0.0,1.6290643662906437,8.736231884057972,2,0,1,20,0,13.5,0.0,0.5,3.5,2.0,1.0,0,3,10.004366812227074,0.0,0.0,1.2,0.0,0.0,8.903930131004367,0.0,0.0,0.0,0.0,1.5,1.0789473684210529,1.3495145631067962,0.0,0.0,1.1454545454545455,1.2,3,3,3,2
541,DID0650,29927.389721159103,0.5002733734281027,1.6338983050847458,26.430635838150287,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,24.31304347826087,0.0,0.0,1.2413793103448276,0.0,1.1971830985915493,2.328185328185328,2.470833333333333,1.0,1.0,1.4335664335664335,1.1521739130434785,6,5,3,3
542,OHC0973,29951.89332279732,0.703871987356776,1.646779928881865,14.630057803468208,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0,0.0,1.0,1.0,0.0,8.621387283236995,0.0,1.2,1.4545454545454546,0.0,0.0,1.1267605633802815,1.164835164835165,0.0,0.0,1.0294117647058822,1.0,3,3,3,6
543,JSA0775,29839.639986932376,0.1956876837634759,1.6432538386148317,8.846820809248555,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,2.0,1.1944444444444444,1.5535714285714286,2.0,25.95664739884393,1.0,0.0,1.4871794871794872,0.0,1.1666666666666667,1.5493827160493827,1.809756097560976,1.0,0.0,0.0,0.0,6,5,3,4
544,CKD0680,29966.67159277504,0.3221127531472359,1.6157635467980296,10.622093023255816,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.0,0.0,0.0,1.0,85.86416184971098,2.1625,2.142857142857143,1.1904761904761905,0.0,1.4285714285714286,1.2857142857142858,3.6755725190839694,0.0,0.0,4.844036697247707,1.0,15,2,1,4
545,KKW0879,29939.500824266404,0.6172106824925816,1.6630398944939004,8.765895953757225,2,13,0,4,5,3.0276073619631902,0.0398773006134969,0.263803680981595,0.9171779141104296,0.2024539877300613,0.254601226993865,8,8,162.0,162.0,5.039285714285715,4.864341085271318,0.0,4.9865771812080535,141.84251968503938,1.0,2.601156069364162,3.425531914893617,0.0,0.0,8.88135593220339,5.383211678832117,1.1428571428571428,1.6,1.4222222222222225,1.2,1,5,2,5
546,JMW0638,29892.7991023723,0.6621072878820261,1.6430861295148536,13.56231884057971,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,1.0869565217391304,0.0,0.0,1.0869565217391304,23.57225433526012,0.0,0.0,0.0,0.0,0.0,1.9551020408163264,3.6031746031746033,0.0,0.0,1.45578231292517,0.0,6,5,3,3
547,ELT0769,29857.746680716544,0.0,1.644467860906217,13.713872832369942,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,1.0,1.2988505747126438,1.0,1.0,27.734104046242773,1.0,0.0,1.1454545454545455,0.0,0.0,1.4150943396226414,1.0,1.1666666666666667,0.0,1.3225806451612905,0.0,6,5,3,4
548,HCL0651,29512.930209371883,0.7308075772681955,1.6580259222333,2.941348973607038,2,0,0,3,0,2.05,0.0227272727272727,0.2227272727272727,0.6454545454545455,0.1636363636363636,0.1818181818181818,0,2,29.0,0.0,0.0,1.0,0.0,0.0,24.61849710982659,1.0,1.0,1.7395833333333333,0.0,0.0,1.316831683168317,3.019867549668874,0.0,1.68,1.5,1.0,6,5,3,3
549,LQC0479,29916.33286796969,0.556441962504986,1.6408057439170325,14.61807580174927,2,0,1,22,0,15.0,0.0,0.0,5.0,0.0,2.0,0,3,162.01522842639594,0.0,2.0727272727272728,1.524390243902439,1.0,2.0727272727272728,147.91370558375635,1.0,3.4705882352941178,2.348314606741573,0.0,0.0,5.745664739884393,4.994594594594594,0.0,0.0,2.783132530120482,2.950617283950617,1,5,2,2
550,ABN0239,30118.10604827773,0.0,1.550040683482506,10.68695652173913,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,1.0,1.1071428571428572,0.0,84.95664739884393,0.0,0.0,0.0,0.0,1.0,6.027522935779817,4.367549668874172,1.6741573033707866,0.0,0.0,1.0,2,2,2,1
551,AJR0932,30400.83350151362,0.3693239152371342,1.6377396569122098,2.914705882352941,2,0,1,23,0,17.0,0.0,1.0,4.5,0.5,0.5,1,9,95.00515463917526,96.0,0.0,1.0,1.4545454545454546,0.0,88.76923076923077,0.0,1.75,1.9555555555555555,0.0,1.236842105263158,3.371900826446281,3.4195402298850577,1.0,0.0,1.0,1.0,0,2,2,6
552,SAC0687,29943.14714714715,0.948948948948949,1.6546546546546546,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,91.91329479768788,0.0,1.5,1.339622641509434,0.0,0.0,1.3287671232876712,2.3008849557522124,1.0,1.0,2.6226415094339623,1.318840579710145,22,2,2,4
553,EFS0882,30238.216915422887,0.6915422885572139,1.63681592039801,2.9130434782608696,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,0.0,1.2857142857142858,0.0,0.0,24.45664739884393,0.0,1.0,1.0,0.0,0.0,1.2470588235294118,3.97583081570997,0.0,0.0,1.188034188034188,0.0,6,5,3,5
554,WIF0691,29843.61945945946,0.7332432432432432,1.657027027027027,10.693641618497107,2,0,0,23,0,15.193641618497107,0.1329479768786127,1.2341040462427746,4.84393063583815,1.254335260115607,1.2341040462427746,0,7,100.0,0.0,0.0,1.2,2.079646017699115,0.0,94.0057803468208,0.0,1.8452380952380956,2.1634615384615383,0.0,1.6,2.25,2.773076923076923,1.0,0.0,1.0,0.0,22,2,2,4
555,OLB0749,30218.49812215853,0.3880213480925084,1.643803123146867,14.621387283236997,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,4.134328358208955,0.0,13.581395348837209,4.134328358208955,138.44897959183675,0.0,0.0,2.867647058823529,0.0,0.0,1.0526315789473684,6.160493827160494,0.0,0.0,0.0,2.1911764705882355,1,5,2,4
556,FHS0837,29920.06387882779,0.0,1.6536055317747778,8.828488372093023,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0,1.0,1.4947368421052631,0.0,1.0,7.58840579710145,0.0,1.0,1.1914893617021276,0.0,0.0,1.211111111111111,1.8198529411764703,1.0,0.0,1.1505376344086022,1.0,3,3,3,5
557,SSH0799,29881.929927963327,0.0,1.653569089718402,8.826589595375722,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,87.08959537572254,1.0869565217391304,1.0,0.0,0.0,1.0,1.36,4.962616822429907,0.0,0.0,3.732394366197183,0.0,15,2,1,5
558,CIM0926,29747.16737830914,0.7335610589239966,1.626601195559351,13.576811594202898,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.0,0.0,0.0,1.0,87.97816593886463,0.0,0.0,1.3409090909090908,0.0,0.0,6.103092783505154,2.263157894736842,0.0,0.0,2.0892857142857144,0.0,15,2,1,6
559,DMM0623,29904.63997673517,0.2382706475378053,1.6331911593640946,13.596590909090908,2,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,162.0,0.0,1.0740740740740742,0.0,0.0,135.64225352112675,0.0,1.375,13.345238095238097,0.0,0.0,10.87679083094556,3.78021978021978,1.2,0.0,1.0,1.0,1,5,2,3
560,FSC0601,30431.444444444445,0.3046594982078853,1.6451612903225807,1.0,2,0,1,3,0,2.0245098039215685,0.0147058823529411,0.1568627450980392,0.5931372549019608,0.2009803921568627,0.2107843137254902,0,2,162.44444444444446,0.0,1.0,1.375,1.375,1.0,140.1437908496732,0.0,2.4642857142857144,7.038610038610039,0.0,1.5,10.11340206185567,7.010948905109489,1.0,1.0,2.0,1.8888888888888888,1,5,2,3
561,PLH0715,29608.37131630648,0.0,1.611984282907662,2.95072463768116,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0,0.0,1.0444444444444445,0.0,0.0,8.210982658959537,0.0,1.3333333333333333,1.5936073059360731,0.0,1.0,1.12987012987013,1.314516129032258,1.0,0.0,1.1111111111111112,1.0,3,3,3,4
562,NCK0295,30161.251734390487,0.5702015196564255,1.641228939544103,8.799418604651162,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0,0.0,1.1551724137931034,0.0,0.0,7.852601156069364,0.0,1.0,1.30625,0.0,0.0,1.4523809523809523,1.2372881355932204,0.0,0.0,1.0545454545454545,1.0,3,3,3,1
563,EAH0466,30248.97912524851,0.0,1.6312127236580516,2.932944606413994,2,0,0,25,0,16.428571428571427,0.2142857142857142,1.7142857142857142,4.714285714285714,1.0,1.5,0,1,10.0,0.0,0.0,1.0,0.0,0.0,9.657142857142857,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,3,3,2
564,CJV0286,30083.88859504132,0.6079338842975207,1.659504132231405,8.793604651162791,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,1.0,1.3333333333333333,1.4893617021276595,1.0,27.75722543352601,0.0,1.1666666666666667,1.4545454545454546,0.0,1.2,1.2258064516129032,1.2857142857142858,0.0,0.0,1.0,1.0,6,2,3,5
565,EDB0714,29887.80032912781,0.4108612177729018,1.6500274273176083,10.568115942028983,2,0,1,3,0,2.121019108280255,0.019108280254777,0.1783439490445859,0.6687898089171974,0.2038216560509554,0.1592356687898089,0,2,10.52892561983471,0.0,0.0,1.0,0.0,0.0,8.483471074380166,0.0,0.0,1.7309941520467835,0.0,1.125,1.2125,1.1515151515151516,0.0,0.0,1.3333333333333333,1.0,3,3,3,4
566,DDA0476,29754.761394101875,0.3726541554959786,1.642282650325546,8.79124579124579,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,3.791970802919708,1.7317073170731707,1.3333333333333333,3.791970802919708,147.66184971098266,1.0,1.0,2.464864864864865,0.0,0.0,1.7045454545454546,7.058282208588957,0.0,0.0,1.263157894736842,3.9236641221374047,1,5,2,2
567,NKH0807,30269.34384236453,0.3645320197044335,1.639408866995074,2.9505813953488373,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,4.237410071942446,0.0,87.79479768786128,0.0,1.5972222222222223,1.0,0.0,1.0,1.7818181818181815,3.7777777777777777,2.0,0.0,1.0909090909090908,1.1428571428571428,0,2,2,5
568,PES0085,29806.74599542334,0.7055682684973302,1.6033562166285278,8.798657718120806,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114.0,0.0,0.0,0.0,1.0,0.0,100.67630057803468,1.06,2.142857142857143,1.5809523809523809,0.0,0.0,1.2857142857142858,7.767801857585139,0.0,0.0,5.54421768707483,1.4285714285714286,5,2,3,2
569,CQW0652,29569.3870967742,0.3812316715542522,1.6774193548387095,1.0,2,0,1,3,0,2.059633027522936,0.0229357798165137,0.1697247706422018,0.5825688073394495,0.2110091743119266,0.146788990825688,0,2,29.36697247706422,0.0,1.0,0.0,0.0,1.0,23.415902140672785,0.0,1.0,1.0,0.0,0.0,1.832512315270936,4.390476190476191,0.0,0.0,1.3065693430656935,1.0,6,5,3,3
570,DLH0029,29795.256364359582,0.7386634844868735,1.624105011933174,14.531791907514451,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,5.177865612648222,1.0769230769230769,0.0,86.39884393063583,1.0,0.0,0.0,0.0,1.0,2.5,1.981132075471698,1.0,0.0,6.526645768025079,0.0,37,1,5,-1
571,BTN0061,30999.66964285714,0.0,1.6488095238095235,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.7524271844660195,0.0,0.0,1.7524271844660195,89.9364161849711,0.0,1.0,0.0,0.0,0.0,2.5911330049261085,2.922033898305085,0.0,0.0,1.0,0.0,15,2,1,1
572,AHD0848,30273.4614116095,0.4036939313984168,1.6507255936675462,8.788405797101449,2,1,0,3,2,2.065573770491804,0.0327868852459016,0.1639344262295081,0.5901639344262295,0.2295081967213114,0.180327868852459,1,1,10.0,10.0,0.0,1.7076923076923076,0.0,0.0,7.196335078534031,0.0,1.0,1.3421052631578947,0.0,0.0,1.1333333333333333,1.8433333333333333,0.0,0.0,1.1935483870967742,1.0,3,3,3,5
573,EPW0434,30110.483827493263,0.3549865229110512,1.623989218328841,10.784883720930232,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.4615384615384617,2.231707317073171,0.0,1.4615384615384617,87.7514450867052,0.0,1.6666666666666667,1.4594594594594594,0.0,1.3225806451612905,4.92483660130719,2.3076923076923075,0.0,0.0,2.2805755395683454,1.6285714285714286,13,2,3,7
574,JCV0245,30107.255215388785,0.0,1.6318070983473314,10.667630057803468,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.25,1.5,0.0,1.25,90.35260115606935,1.1428571428571428,1.238095238095238,2.602339181286549,0.0,1.0,1.8646616541353385,3.103846153846154,0.0,0.0,1.125,1.0,26,2,3,1
575,SMW0084,29971.57220356497,0.0,1.6264531128907258,14.60754716981132,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,1.0,0.0,0.0,91.7514450867052,1.0909090909090908,1.6372549019607845,1.0,0.0,1.1333333333333333,1.4220183486238531,1.0,1.0,0.0,2.667870036101083,1.0526315789473684,26,2,3,1
576,GTD0898,29996.55890138981,0.2276637988087359,1.641297154202515,8.784883720930232,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,1.1538461538461535,1.9533333333333331,0.0,1.1538461538461535,24.260115606936417,0.0,0.0,1.25,0.0,0.0,1.961722488038277,3.271565495207668,0.0,0.0,1.4188034188034189,0.0,6,5,3,5
577,LFS0071,29972.502559956883,0.649420641336567,1.6375639989221231,10.72543352601156,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.0,1.982300884955752,0.0,1.0,86.27745664739885,0.0,1.0,1.5573770491803278,0.0,1.0,5.783132530120482,3.107638888888889,0.0,0.0,1.1666666666666667,0.0,2,2,2,1
578,HWW0436,30032.897598398933,0.7318212141427618,1.6651100733822548,8.689855072463768,2,0,0,4,0,2.9097472924187726,0.0361010830324909,0.2021660649819494,0.9350180505415162,0.223826714801444,0.187725631768953,0,2,90.0,0.0,0.0,0.0,1.0,0.0,86.06376811594203,0.0,2.12,1.5,0.0,1.0,3.4452554744525545,1.9319727891156464,2.0,0.0,1.4074074074074074,1.2,13,2,3,7
579,ADF0397,29929.71113782051,0.4022435897435897,1.6149839743589745,10.531645569620252,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.0,0.0,0.0,1.0,89.92774566473989,0.0,1.0833333333333333,1.0,0.0,0.0,4.600706713780919,1.8448275862068968,0.0,0.0,1.4556962025316456,0.0,2,2,2,2
580,BJH0354,28846.27327327328,0.0,1.6456456456456456,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,143.0,0.0,0.0,1.5384615384615383,0.0,0.0,133.77456647398844,0.0,1.375,0.0,0.0,0.0,6.273885350318471,3.8543046357615895,0.0,0.0,1.0,1.25,14,5,2,2
581,NAR0981,29931.117312834223,0.3415775401069518,1.6163101604278074,8.672463768115943,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,1.7476635514018692,0.0,0.0,88.96531791907515,0.0,1.4666666666666666,1.5384615384615383,0.0,1.0,1.876847290640394,3.9966777408637872,0.0,0.0,1.858267716535433,1.4130434782608696,41,1,3,-1
582,THD0448,29802.257465162576,0.3911745189117452,1.6360318513603185,8.736231884057972,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0,1.0,1.12,0.0,1.0,8.742774566473988,0.0,0.0,1.31496062992126,0.0,0.0,1.255813953488372,1.2236842105263157,1.0,0.0,1.0,1.0,3,3,3,2
583,ICS0956,29921.485037816507,0.3824399868464321,1.6363038474186122,8.840116279069768,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0,0.0,1.2222222222222223,0.0,0.0,7.183266932270916,0.0,1.0,2.0,0.0,0.0,1.233009708737864,1.2962962962962965,0.0,0.0,1.0,1.0,3,3,3,6
584,FKB0163,29790.95687451373,0.2012893186617761,1.642325219517617,26.002890173410403,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,3.6580310880829017,0.0,0.0,85.71965317919076,0.0,1.7,2.8076923076923075,0.0,0.0,3.115523465703971,4.525806451612903,0.0,1.0,2.809045226130653,1.5,12,5,1,-1
585,RNP0211,30101.321334214004,0.6238441215323646,1.6641347424042272,8.80232558139535,2,0,0,7,0,4.988338192419825,0.0437317784256559,0.4081632653061224,1.43731778425656,0.4373177842565597,0.3760932944606414,0,3,143.0,0.0,0.0,1.5568862275449102,0.0,0.0,131.89595375722544,0.0,0.0,1.3333333333333333,0.0,0.0,4.552,7.853372434017595,0.0,0.0,1.125,0.0,25,1,6,1
586,SBN0866,30018.59933884297,0.8495867768595041,1.627107438016529,8.793604651162791,2,0,0,24,0,15.7875,0.1375,1.2416666666666667,4.85,1.1958333333333333,1.2208333333333334,0,1,162.0,0.0,2.615853658536585,1.25,1.0,2.615853658536585,141.4508670520231,1.0,0.0,2.992,0.0,0.0,8.038461538461538,9.665689149560118,1.4,0.0,1.54,1.3333333333333333,1,5,2,5
587,HAV0121,29760.40672588833,0.3635786802030457,1.622884940778342,13.704347826086956,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.75,1.875,6.257950530035336,1.75,82.03188405797101,0.0,1.75,4.171328671328672,0.0,0.0,1.931372549019608,2.933098591549296,0.0,0.0,1.2903225806451613,1.4509803921568627,19,3,1,-1
588,AWM0764,30193.412676056338,0.1964788732394366,1.6507042253521127,2.9452449567723344,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,1.3285714285714283,0.0,0.0,1.3285714285714283,26.161849710982658,0.0,1.0,1.3106796116504855,0.0,0.0,1.5625,1.9753086419753083,1.0,0.0,1.3333333333333333,0.0,6,5,3,4
589,CTA0020,30267.594696969696,0.6996753246753247,1.6496212121212122,10.744186046511627,2,0,0,3,0,2.0155440414507773,0.0103626943005181,0.1658031088082901,0.6994818652849741,0.1139896373056994,0.1347150259067357,0,8,108.0,0.0,1.0,0.0,0.0,1.0,102.5057803468208,0.0,1.0,0.0,0.0,0.0,1.7985611510791366,5.241157556270096,1.0,0.0,1.125,0.0,24,1,1,-1
590,EMB0531,29886.14311328444,0.545721271393643,1.6547677261613691,13.454545454545457,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,1.0,0.0,0.0,1.0,25.026011560693643,0.0,0.0,1.0,0.0,1.0,1.8818181818181816,2.630597014925373,1.15625,0.0,1.3846153846153846,0.0,6,5,3,2
591,CRK0916,30037.760336906584,0.2023991832567636,1.6523736600306278,8.632183908045977,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,86.96242774566474,1.8571428571428568,0.0,2.566666666666667,0.0,0.0,3.842105263157895,2.6,1.0384615384615383,0.0,2.3,1.0909090909090908,16,2,1,6
592,MLD0755,30004.939110070256,0.5073451139024909,1.6363636363636365,13.57514450867052,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,3.3531746031746037,0.0,10.226027397260276,3.3531746031746037,136.67341040462426,1.0,0.0,2.9641255605381165,0.0,0.0,4.921768707482993,3.6483050847457625,1.0,6.159362549800797,1.0,2.0,1,5,2,4
593,KDS0349,29988.527246992217,0.0,1.6503892427459306,9.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,143.0,0.0,1.2666666666666666,1.4,1.1111111111111112,1.2666666666666666,136.46531791907515,1.4,0.0,1.28,0.0,1.0,2.3466666666666667,5.649842271293376,2.0933333333333333,0.0,1.3333333333333333,1.0,32,2,1,2
594,ARB0834,30298.42314647378,0.0,1.636327104681535,14.42608695652174,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0,1.121212121212121,1.3937007874015748,0.0,1.121212121212121,7.293838862559242,0.0,0.0,1.3076923076923077,0.0,0.0,1.4086021505376345,1.5935483870967742,0.0,0.0,1.125,0.0,3,3,3,5
595,ASD0577,29909.391577796006,0.1996171725458025,1.6352201257861636,10.6,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0,0.0,1.5628140703517588,0.0,0.0,7.785507246376811,0.0,1.0,1.2734375,0.0,0.0,1.279279279279279,1.6181818181818182,0.0,0.0,1.181818181818182,1.0,3,3,3,3
596,PSF0133,30579.6675,0.69,1.6675,9.969696969696969,2,0,1,3,0,2.125,0.0073529411764705,0.1838235294117647,0.5808823529411765,0.213235294117647,0.1911764705882352,0,2,10.673684210526316,0.0,0.0,1.32,0.0,0.0,7.621052631578947,0.0,1.1428571428571428,1.5,0.0,2.0,1.509433962264151,1.530612244897959,0.0,0.0,1.125,1.0869565217391304,3,3,3,1
597,BBS0422,29945.26807228916,0.6174698795180723,1.6566265060240963,1.0,2,8,0,4,4,3.057142857142857,0.0380952380952381,0.3142857142857143,0.8761904761904762,0.2666666666666666,0.2,1,1,95.0,95.0,0.0,0.0,0.0,0.0,89.39240506329114,0.0,1.8305084745762712,1.0,0.0,1.0,2.412556053811659,4.06951871657754,1.0,0.0,1.0555555555555556,1.2222222222222223,9,2,3,6
598,HCW0419,29884.90746268657,0.2,1.674626865671642,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,2.0,0.0,0.0,91.53757225433526,0.0,1.89010989010989,0.0,0.0,1.0,1.0,3.197986577181208,0.0,0.0,1.2727272727272727,1.04,29,2,3,6
599,NDM0417,29858.37172246874,0.4140782573618394,1.626663977410246,14.454810495626822,2,0,0,4,0,2.982394366197183,0.028169014084507,0.2605633802816901,0.7711267605633803,0.2394366197183098,0.2394366197183098,0,2,95.0,0.0,1.5632183908045978,2.5487179487179485,1.0,1.5632183908045978,88.53757225433526,0.0,1.0,1.0,0.0,0.0,2.6484018264840183,4.692546583850931,1.0,0.0,0.0,1.0,22,2,3,6
600,HMM0108,29831.94903626266,0.0,1.6354132636393337,8.846820809248555,2,0,0,6,0,4.392156862745098,0.0392156862745098,0.3137254901960784,1.3725490196078431,0.4117647058823529,0.2352941176470588,0,1,95.0,0.0,0.0,0.0,0.0,0.0,91.01818181818182,1.0,0.0,1.0,0.0,0.0,2.409090909090909,2.083333333333333,0.0,0.0,2.27027027027027,0.0,26,2,3,5
601,QNF0205,29817.20844099914,0.4427217915590009,1.6149870801033592,14.158536585365852,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114.0,0.0,1.4285714285714286,0.0,0.0,1.4285714285714286,107.21676300578036,1.0,0.0,4.390977443609023,0.0,0.0,2.5984848484848486,2.3221476510067114,1.0,0.0,1.4153846153846157,0.0,18,6,3,-1
602,MHG0733,29489.512121212123,0.0,1.706060606060606,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,8.029411764705882,0.0,9.503521126760564,8.029411764705882,129.9306358381503,0.0,0.0,0.0,0.0,0.0,7.207236842105263,9.535384615384617,0.0,1.0,2.0,1.6451612903225807,1,5,2,4
603,DGN0480,30044.143344709897,0.3222244529211002,1.656494679783176,14.564327485380115,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,0.0,1.5842696629213484,0.0,0.0,151.2158054711246,1.0,2.090909090909091,1.5753424657534247,0.0,0.0,2.7934782608695654,7.894557823129252,0.0,0.0,1.7210884353741496,1.7959183673469388,1,5,2,2
604,EZH0736,29842.465476190475,0.2136904761904761,1.5660714285714286,4.855491329479769,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,16.028125,0.0,15.23076923076923,16.028125,126.79479768786128,0.0,1.3571428571428572,0.0,0.0,0.0,2.251141552511416,4.327338129496403,0.0,0.0,1.0,2.346774193548387,1,5,2,4
605,SEJ0677,30108.3620970368,0.5783132530120482,1.627808531422989,8.718023255813954,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,85.25568181818181,2.818840579710145,1.0,2.9761904761904763,0.0,0.0,2.3529411764705883,4.376543209876544,1.0,0.0,0.0,0.0,4,2,1,4
606,ZSB0649,30141.64583333333,0.4880952380952381,1.6577380952380951,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,1.0,0.0,0.0,1.0,24.705202312138727,0.0,0.0,0.0,0.0,0.0,1.4066666666666667,3.331230283911672,0.0,0.0,1.4630872483221478,0.0,6,5,3,3
607,CGB0637,29878.188109161794,0.6705653021442495,1.6003898635477585,3.0,31,0,0,6,0,4.387755102040816,0.0379008746355685,0.3644314868804664,1.3061224489795915,0.39067055393586,0.314868804664723,0,3,29.0,0.0,1.0,1.3829787234042554,0.0,1.0,23.93352601156069,0.0,1.0,1.369047619047619,0.0,1.0,1.525,3.388198757763975,0.0,0.0,1.6625766871165644,1.0,6,5,3,3
